TypeData.CompTypeID,TypeData.GenCompType,failure_locations
Pole_Wood_6,Poles_Wood_Distribution_SoPine_Penta,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_8,Poles_Wood_Distribution_WRCedar_Creosote,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_10,Poles_Wood_Transmission_DFir_ACZA,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_11,Poles_Wood_Transmission_DFir_Creosote,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_12,Poles_Wood_Transmission_DFir_Penta,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_13,Poles_Wood_Transmission_SoPine_CCA,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_14,Poles_Wood_Transmission_SoPine_Creosote,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_16,Poles_Wood_Transmission_WRCedar_CCA,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_17,Poles_Wood_Transmission_WRCedar_Creosote,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
Pole_Wood_18,Poles_Wood_Transmission_WRCedar_Penta,"['Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)']"
PORTABLE_AirComp_GenUse_SCREW_IT4DPF_Diesel_V0,Air Compressor - Portable - Rotary Screw - General Use - IT4 DPF/DOC Diesel Driven,"['Diesel - Air Box', 'Diesel - Exhaust Gas Recirculation (EGR) Valve', 'Diesel - Fly Wheel', 'Diesel - Turbocharger (WGT Types) (if present)', 'Diesel - Fuel', 'Compressor - Screw Elements', 'Diesel - Fuel Hoses', 'Compressor - Gaskets and O-rings', 'Compressor - Fluid (oil) - Lubricating and Cooling', 'Diesel - Compressor Coupling - Elastomeric element', 'Diesel - Cylinder head', 'Diesel - Gaskets, Seals, and O-rings (Internal and External Elastomer Type )', 'Compressor - Pressure Regulator', 'Diesel - Turbocharger Exhaust Inlet Screen (if present)', 'Diesel - Fuel Pump, High Pressure', 'Diesel - Battery', 'Diesel - Filters - Oil', 'Diesel - Lube Oil Pump', 'Diesel - Turbocharger (VGT Types) - Vane Angle Control and Linkage', 'Diesel - Compressor Coupling - Hub', 'Diesel - Muffler', 'Diesel - Camshaft, Lobes, and Bushings', 'Diesel - Vibration Damper or Harmonic Balancer', 'Diesel - Compressor Coupling - Hub fasteners', 'Trailer - Suspension', 'Trailer - Enclosure - Door Springs', 'Trailer - Hitch or Coupling', 'Diesel - Starter', 'Diesel - Engine Valve Seats', 'Diesel - Hydraulic Lifter, if present', 'Diesel - Alternator and Diodes', 'Trailer - Frame', 'Diesel - Oil Cooler', 'Diesel - Thermostat', 'Compressor - Fasteners and Hardware', 'Diesel - Exhaust Gas Recirculation (EGR) Cooler', 'Diesel - Valve Train - Rocker Arms with Rollers', 'Diesel - Engine Mounts', 'Compressor - Air Tank Drain Valve or Trap', 'Diesel - Fuel Lines', 'Diesel - Fuel-Water Separator Element, if present', 'Trailer - Wheels Rims', 'Diesel - Lube Oil Pressure Control Device, if present', 'Diesel - Cylinder Liners', 'Trailer - Tires', 'Diesel - Push Rods', 'Diesel - Coolant or Block Heater, if present', 'Diesel - Fuel Pump, Transfer (Lift)', 'Compressor - Unloader', 'Diesel - Engine Valve Train', 'Diesel - Turbocharger Exhaust Flex Hoses', 'Compressor - Safety Relief Valve', 'Diesel - Radiator Cap', 'Diesel - Engine Valve Springs', 'Compressor - Fluid (oil) Temperature Bypass Valve', 'Diesel - Lube Oil', 'Trailer - Wheel Bearings', 'Diesel - After Cooler', 'Diesel - Battery Charger, if present', 'Trailer - Electric Lights and Wiring', 'Diesel - Compressor Coupling - Elastomeric fasteners', 'Diesel and Compressor Base Plate or Frame', 'Diesel - Compressor Wiring Harness', 'Diesel - Fuel Tank Breather or Vent', 'Compressor - Shaft Seals', 'Diesel - Electrical Devices (e.g. sensors, solenoids, relays, meters, switches, fuses, lights)', 'Diesel - Fuel Tank Strainer, if present', 'Trailer - Air Hose Reel with Hose, if present', 'Trailer - Electric Lights', 'Compressor - Fluid (oil) Cooler - Tube Sheets & Fins', 'Trailer - Leveler (Jack Stand)', 'Diesel - Coolant', 'Diesel - Compressor Control Panel (e.g. sensors, solenoids, relays, meters, switches, fuses, lights, wiring)', 'Diesel - Radiator Fan', 'Compressor - Inlet Air Filter (Element Type)', 'Diesel - Linkages and Controls', 'Diesel - Radiator Tubing', 'Diesel - Head Gasket', 'Diesel - Radiator', 'Diesel - Filter - Inlet Air (Element Type)', 'Compressor - Bearings - Rolling Element', 'Diesel - Crankshaft Bearings (Main, Thrust, and Connecting rod)', 'Diesel - Turbocharger (All Types)', 'Diesel - Wiring Harness', 'Trailer - Enclosure , Doors and Latches', 'Diesel - Radiator Fan Variable Clutch, if present', 'Diesel - Engine Valve Stem', 'Diesel -  Filter- Turbocharger Lube Oil (if present)', 'Diesel - Digital Controls or ECU', 'Diesel - Water Pump', 'Diesel - Radiator Hoses', 'Diesel - Turbocharger Oil Lines (rigid or flexible)', 'Diesel - Injectors', 'Diesel - Injector Tubing', 'Diesel - Connecting Rod', 'Compressor - Fluid (oil) Lines', 'Diesel - Crankcase Air Breathers', 'Diesel - Fuel Tank', 'Diesel - Filters - Fuel', 'Compressor - Bull Gear', 'Diesel - Pistons', 'Diesel - Cam Follower Roller, if present', 'Compressor - Fluid (oil) filter', 'Diesel - Piston Wrist Pin Bearings', 'Diesel - Timing Gears (if present)', 'Diesel - Belts, Sheaves, and Idler', 'Diesel - Emission Control - DPF/DOC (Diesel Particulate Filter - Diesel Oxidation Catalyst)', 'Compressor - Air Tank']"
POWER_CollectorRailSys_AC_DC_V0,Crane Power - Collector Rail System - AC/DC,"['Insulators', 'Rails (Collector Bars)', 'Shoe Hardware', 'Rail Supports', 'Masts (Collector Rail, Collector Shoe)', 'Electrical Leads', 'Shoes', 'Shunts', 'Masts (Collector Shoe)', 'Shoe Hinge Pin', 'Fasteners']"
Power_Track_FlexibleCarrier_V0,Power Track - Flexible Cable and Hose Carrier,"['Power Track Carrier Links', 'Tension Cable Wire Rope', 'Track Hose', 'Tension Cable Idler Sheave', 'Guide or Support Rollers, if present', 'Mast or Support Structure', 'Track Trough', 'Power Track Carrier Bolting', 'Track Power Cable', 'Power Track Anchor Clamp - Fixed End  (Hose & Power Cable)', 'Power Track Tie Bracket Clamp - Movable End  (Hose & Power Cable)', 'Power Track Carrier Cross Member Dividers (Hose & Space Dividers)', 'Power Track Carrier Pivot Pins']"
PowerSystem_Solar_Array_PV_Tracking_1_V0,Solar Array - Photovoltaic - Sun Tracking,"['Power Cables, Control Wiring,  and Connections', 'Solar Controller Cabinet', 'Solar Controller  (including relays, PLC, circuit boards, alarms, etc)', 'Circuit Breakers', 'Array Positioner Lead or Jack Screw & Ball Nut', 'Array Positioner Limit Switches', 'Lightning or Surge Arrestors', 'Solar Panel (Module)', 'Array Positioner Positioning and Speed Control Resolver', 'Array Positioner Counter Balance', 'Array Positioner Motor, Coupling, & Brake', 'Earth or Ground Connections', 'Array Positioner Tachometer', 'Solar Panel Supporting Structure (the array frame, stanchion, mounting, and base)', 'Array Positioner Gear Set']"
PowerSystem_SP_Tracking_V0,Power System - Solar-Photovoltaic - Sun Tracking,"['Enclosure Cooling Fans or A/C', 'Circuit Breakers', 'Battery - Plates', 'Array Positioner Motor, Coupling, & Brake', 'Battery Charger, Inverter/Converter, Regulator and Rectifier - Interconnecting Communication Cables', 'Array Positioner Tachometer', 'Solar Controller  (including relays, PLC, circuit boards, alarms, etc)', 'Array Positioner Counter Balance', 'Battery - Cabinet or Rack', 'Connections to Battery Charger, Inverter,  and Primary Distribution', 'Battery - Inter Cell and Inter Tier Connectors & Hardware & Battery Cable Connectors', 'Array Positioner Gear Set', 'Battery Charger, Inverter/Converter, Regulator and Rectifier - Rack and Backplane (including AC breakers)', 'Array Positioner Lead or Jack Screw & Ball Nut', 'Lightning or Surge Arrestors', 'Solar Panel (Module)', 'Array Positioner Positioning and Speed Control Resolver', 'Battery - Pressure Relief Valve', 'Battery Charger, Inverter/Converter, Regulator and Rectifier - Module (including PLC, semiconductors, transformer, etc)', 'Enclosure', 'Solar Panel Supporting Structure (the array frame, stanchion, mounting, and base)', 'Battery - Posts', 'Battery Charger, Inverter/Converter, Regulator and Rectifier - Interconnecting Power Cables', 'Array Positioner Limit Switches', 'Battery - Case', 'Earth or Ground Connections', 'Battery - Group Bar (Collector)', 'Power Cables, Control Wiring, and Connections']"
PowerSystem_UPS_VLRABatt_V0,Power System - UPS - Non-Gel VLRA Battery,"['Printed Circuit Boards (Firing circuit, Oscillator, Alarm, Sync, Metering circuits, Auxiliary circuits, Current limit)', 'Circuit Breakers', 'Battery - Plates', 'Float and Equalize Potentiometers and Switches', 'Cabinets or Battery Racks', 'Fuse Holders', 'Bypass Switch', 'Capacitors - Electrolytic', 'Power Semiconductor Components', 'Battery - Inter Cell and Inter Tier Connectors & Hardware & Battery Cable Connectors', 'Transformers', 'Fuses', 'Cabinet Filters, Screens, Louvers', 'Battery - Pressure Relief Valve', 'Metering Instruments (e.g. voltmeter, frequency meter, ammeter, status lights, ground detectors)', 'Battery - Electrolyte', 'Timers', 'Capacitors - Oil Filled', 'Cabinet Fans', 'Battery - Posts', 'Connections to Batteries, Battery Charger, Inverter,  and Primary Distribution', 'Static Switch, if present', 'Battery - Case', 'Filter and Commutating Chokes (Input / Output)', 'Earth or Ground Connections', 'Battery - Group Bar (Collector)', 'Power Cables, Control Wiring, and Connections']"
Railroad_Car_Trucks_V0,Railroad Car Trucks,"['Truck Axle Bearing Lubrication Fittings', 'Truck Structural and Support Components', 'Truck Wheels and Flanges', 'Brake Air Cylinder - Support rods and end caps', 'Brake Air Cylinder - Hose Connection Ports', 'Truck Axle Bearing Housing', 'Brake Air Cylinder - Bearings or Bushings', 'Brake Air Cylinder, Piston, and Rod - Seals', 'Air Brake Pressure Relief/Retaining Valves', 'Air Brake Piping and Connectors', 'Brake Air Cylinder Spring', 'Truck Suspension Springs', 'Brake Mechanical Linkages, Pivots, and Arms', 'Air Brake Connection Hose Coupling', 'Lubrication - Grease', 'Brake - Truck Wheel Contact Surface or Area', 'Brake Air Cylinder and Reservoir', 'Truck Body Side Bearing', 'Air Brake Connection Hose', 'Brake Air Cylinder Triple Valve', 'Truck Axles and Bearing Journals', 'Air Brake Connection Hose Angle Cock Connector', 'Truck (Center or King) Pin', 'Brake Air Cylinder, Piston, and Rod', 'Bolted Fasteners', 'Brake Shoes', 'Truck Axle Bearings - Rolling Element (Tapered)', 'Brake Shoe Assembly Clevis Pins', 'Truck Axle Bearing Seals', 'Truck - Car Attachment Center Plate or Bowl']"
Rake_Debris_V0,Mechanical Rake - Debris,"['Drive Motor', 'Wash Sensing lines', 'Drive Gear Reducer', 'Drive Shaft (Foot)', 'Wash Strainer - Basket', 'Drive Shaft (Foot) Bearings', 'Drive Couplings (gear type)', 'Wash Piping and Lines', 'Wash Differential Pressure Switch or Sensor', 'Wash Strainer - Housing', 'Drive Shaft (Head)', 'Fasteners', 'Wash Strainer - Self Cleaning Type (if present)', 'Drive Shaft Shear Pins', 'Wash Strainer - Seal or Gasket', 'Wash Pneumatic  Sensing Instruments', 'Wash Control and Power Wiring and Connections', 'Rake, Grizzly, or Trash Rack (Movable or Stationary)', 'Drive Sprockets', 'Drive Chain', 'Guide Rails and Support Steel', 'Wash Nozzles', 'Drive Shaft (Head) Bearings']"
Rake_Thickener_1_V0,Thickener Rake,"['Drive Motor', 'Drive Motor Leads and Electrical Connections', 'Drive Pulleys and Belts', 'Drive Gear Reducer', 'Fasteners and Welds', 'Worm Drive Worm Wheel', 'Drive Belt Guard', 'Quill Shaft (Flanged)', 'Safety Rails and Platforms', 'Worm Drive Worm Gear Bearings - Rolling Element (radial and thrust)', 'Worm Drive Oil', 'Load Cell', 'Worm Drive Casing', 'Concrete Structure or Tank', 'Rake Arm Support and Structural Steel', 'Worm Drive Shaft Oil Seals', 'Vertical Shaft (Flanged)', 'Worm Drive Worm Gear and Wheel', 'Worm Drive Worm Gear', 'Worm Drive Oil  Breather', 'Drive Motor External Fan & Cover', 'Worm Drive Dip Stick Tube', 'Load Cell Wiring and Connections', 'Worm Drive Sight Glass', 'Drive Sprockets', 'Rake or Blade', 'Worm Drive Gaskets']"
RC_Dist_1,Distribution Recloser - Oil Filled,"['Oil/Hydraulic Pump Piston', 'Battery', 'Battery Charger', 'Conductor - primary', 'Tank Liner', 'Wiring - control', 'Cabinet heater', 'Thermostat', 'Lift Rod and Guides', 'Capacitor Trip', 'Fuse - control', 'Aux/AB Switch', 'Bushings - Solid', 'Linkage', 'Controller', 'Tank', 'Interrupter', 'Animal Guards', 'Oil', 'Close and Trip Solenoids', 'Current Transformer', 'Close and Trip Coils']"
RC_Dist_2,Distribution Recloser - Oil Filled - Vacuum Bottle,"['Battery', 'Vacuum Bottle', 'Battery Charger', 'Conductor - primary', 'Tank Liner', 'Wiring - control', 'Cabinet heater', 'Thermostat', 'Lift Rod and Guides', 'Capacitor Trip', 'Fuse - control', 'Aux/AB Switch', 'Bushings - Solid', 'Linkage', 'Main current contacts', 'Controller', 'Tank', 'Animal Guards', 'Oil', 'Close and Trip Solenoids', 'Current Transformer', 'Close and Trip Coils']"
RC_Dist_4,Distribution Recloser - Solid Dielectric,"['Cabinet heater', 'Linkage', 'Animal Guards, if present', 'Thermostat', 'Wiring - control', 'Main current contacts', 'Battery', 'Bushing Interrupter Unit', 'Controller', 'Fuse - control', 'Aux/AB Switch', 'Battery Charger', 'Current Transformer', 'Operating Rods', 'Close and Trip Solenoids', 'Conductor - primary', 'Close and Trip Coils']"
RectifierBank_SwitchMode_V0,Rectifier Bank/Charger_Switch Mode,"['System Control Monitor (including dry contacts, circuit boards, alarms, etc)', 'Interconnecting Power Cables', 'Interconnecting Communication Cables', 'Rectifier Module (including PLC, semiconductors, transformer, etc)', 'Rack and Backplane (including AC breakers)', 'Cooling Fans']"
RLY_CTL_2_V3,Relay - Control - Solid State,"['Wiring and terminations', 'Solid State Components and Circuit Boards']"
RLY_MTR_PROT_1a_V0,Relay - Motor Protection and Management - Microprocessor - Remotely Monitored,"['Cabinet or Enclosure - Cabinet Filter, if present', 'Cabinet or Enclosure - Door Seal or Gasket', 'Cabinet or Enclosure - Door Latching Device', 'Relay - Programmable Controller and  Monitoring Interface', 'Cabinet or Enclosure -Cabinet Cooling Fan, if present', 'Cabinet or Enclosure', 'Cabinet or General Wiring, Cables and Connections']"
RLY_PROT_1_V3,Relay - Protective - Electromechanical,"['Wiring', 'Induction Disk Assembly', 'Hinge Type Assembly or Target', 'Electrolytic Capacitors', 'Cup Type Assembly', 'Coils', 'Contacts', 'Plunger Type Assembly']"
RLY_PROT_2_V3,Relay - Protective - Solid State,"['Wiring', 'Electrolytic Capacitors', 'Solid State Components and Circuit Boards', 'Coils', 'Contacts']"
RLY_PROT_3a_V0,Relay - Protective - System Protection (Line-Feeder-Bus-Transformer) - Microprocessor - Remotely Monitored,"['Cabinet or Enclosure - Cabinet Filter, if present', 'Cabinet or Enclosure - Door Seal or Gasket', 'Cabinet or Enclosure - Door Latching Device', 'Relay - Programmable Controller and  Monitoring Interface', 'Cabinet or Enclosure -Cabinet Cooling Fan, if present', 'Cabinet or Enclosure', 'Cabinet or General Wiring, Cables and Connections']"
RLY_PROT_3b_V0,Relay - Protective - System Protection (Line-Feeder-Bus-Transformer) - Microprocessor - Un-Monitored,"['Cabinet or Enclosure - Cabinet Filter, if present', 'Cabinet or Enclosure - Door Seal or Gasket', 'Cabinet or Enclosure - Door Latching Device', 'Relay - Programmable Controller and  Monitoring Interface', 'Cabinet or Enclosure -Cabinet Cooling Fan, if present', 'Cabinet or Enclosure', 'Cabinet or General Wiring, Cables and Connections']"
RLY_Time_1,Relay - Timing - Bellows Type,"['Wiring and terminations', 'Motor Driven Type', 'Plunger and Bellows Assembly (Agastat only)', 'Circuit Board (Solid State Relays only)', 'Contacts']"
RLY_Timing_ElectroPneumatic_ACCoil_V1,Relay - Electro-Pneumatic Timing - AC Coil,"['Cover', 'Springs (contact pressure)', 'Coil - AC', 'Plunger and Bellows Assembly', 'Terminations', 'Contacts']"
RLY_Timing_ElectroPneumatic_DCCoil_V1,Relay - Electro-Pneumatic Timing - DC Coil,"['Cover', 'Springs (contact pressure)', 'Plunger and Bellows Assembly', 'Terminations', 'Coil - DC', 'Contacts']"
Scale_1_V0,Scale - Load Cell,"['Bolting, if present', 'Load Cell', 'Wiring and Connections', 'Control Panel and Display, if present']"
SCR_Reactor_V0,Selective Catalytic Reduction System - SCR Reactor,"['Catalyst Basket', 'Air Dryer - Oil Coalescing Pre-Filter - Cartridge Type', 'Air Dryer - Check Valves', 'Catalyst Seals', 'Differential Pressure Transmitter', 'Air Dryer - Pressure Control Valves', 'NOx Monitor - Extractive dilution type', 'NOx Sample Test Grids', 'Air Dryer - Drain Trap Strainer', 'Ammonia Slip Monitor', 'NOx Monitor - In-situ type', 'Catalyst', 'Air Dryer - After Filter - Cartridge Type', 'Air Dryer - Manual Isolation Valves', 'Thermocouple', 'Air Dryer - Desiccant Moisture Indicator']"
Shaft_1_V0,Shaft with Spline,"['Shaft', 'Spline']"
Shaft_Bearing_Housing_1_V0,Shaft with Bearing and Housing,"['Bolting', 'Shaft', 'Flange(s)', 'Bolt Holes']"
Shaft_Boot_Bellows_V0,Shaft with Boot or Bellows,"['Coupling Grease', 'Coupling Sleeve Gasket or O-ring, if present', 'Coupling Sleeve Mating Gasket', 'Coupling Gear teeth', 'Coupling Sleeve Labyrinth Seal, if present', 'Coupling Fasteners', 'Shaft']"
Shaft_Conductor_Roll_V0,Shaft - Conductor Roll - Shaft-Bearing-Collector Ring,"['Brush Rigging', 'Grease Fittings (e.g. Zirc type)', 'Sheave', 'Collector Brushes', 'Collector Rings', 'Shaft', 'Grease', 'Brush Rigging Connections', 'Bolting', 'Bearings - Pillow Block - Spherical Roller Type', 'Brush Rigging Cover']"
Shaft_FlangedEnd_1_V0,Shaft with Flanged End,"['Bolting', 'Shaft', 'Flange(s)', 'Bolt Holes']"
Shaft_GearCoupling_V0,Shaft with Geared Coupling,"['Grease Fittings (e.g. Zirc Type), if present on coupling', 'Coupling Sleeve Gasket or O-ring, if present', 'Coupling Sleeve Mating Gasket', 'Grease', 'Coupling Gear teeth', 'Coupling Sleeve Labyrinth Seal, if present', 'Coupling Fasteners', 'Shaft']"
